player_name,team,league,position,jersey_number,goals,assists,yellow_cards,red_cards,shots,shots_on_goal,saves,clean_sheets,goals_against,photo_url,height,weight,birthdate,nationality
Christian Dalle Mura,Fiorentina,Serie A,Defender,14,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/6512ef57/DLLSTN.png,"6' 1""",152 lbs,2002-02-02T08:00Z,Italy
Gaetano Oristanio,Cagliari,Serie A,Midfielder,19,1,1,1,0,10,3,0,0,11,https://img.legaseriea.it/vimages/64e3846d/RSTTNP.png,"5' 9""",137 lbs,2002-09-28T07:00Z,Italy
Riccardo Calafiori,Bologna,Serie A,Defender,33,0,0,0,0,0,0,6,3,6,https://img.legaseriea.it/vimages/65081dcf/CLFCRD.png,"6' 2""",190 lbs,2002-05-19T07:00Z,Italy
Mihai Popa,Torino,Serie A,Goalkeeper,71,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e3838e/POPAMI.png,"6' 3""",N/A,2000-10-12T07:00Z,Romania
Mattia Viti,Sassuolo,Serie A,Defender,21,0,0,0,0,0,0,2,0,2,https://img.legaseriea.it/vimages/64e38063/VITIMA.png,"6' 3""",N/A,2002-01-24T08:00Z,Italy
Ilario Monterisi,Frosinone,Serie A,Defender,30,1,0,0,0,3,1,13,1,16,https://img.legaseriea.it/vimages/64e89983/MNTRS.png,"6' 3""",N/A,2001-12-19T08:00Z,Italy
Amadou Sarr,Internazionale,Serie A,Forward,49,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 3""",N/A,2004-06-28T07:00Z,Italy
Andrea Carboni,Monza,Serie A,Defender,44,0,0,0,0,6,1,8,0,4,https://img.legaseriea.it/vimages/64e384d1/CRBNDR.png,"6' 2""",N/A,2001-02-04T08:00Z,Italy
Natan,Napoli,Serie A,Defender,3,0,0,1,1,3,1,7,2,7,https://img.legaseriea.it/vimages/64ef4cd5/NATAN.png,"6' 1""",203 lbs,2001-02-06T08:00Z,Brazil
Tomas Suslov,Hellas Verona,Serie A,Midfielder,31,0,0,2,0,6,1,0,1,4,https://img.legaseriea.it/vimages/65081d62/SSLTMS.png,"5' 8""",159 lbs,2002-06-07T07:00Z,Slovakia
Valentino Lazaro,Torino,Serie A,Defender,20,0,0,1,0,8,1,0,3,9,https://img.legaseriea.it/vimages/65081ddf/LZRVL.png,"5' 11""",163 lbs,1996-03-24T08:00Z,Austria
Lazar Samardzic,Udinese,Serie A,Midfielder,24,2,1,0,0,25,7,3,2,7,https://img.legaseriea.it/vimages/64e3858e/SMRLZR.png,"5' 10""",152 lbs,2002-02-24T08:00Z,Serbia
Malick Thiaw,AC Milan,Serie A,Defender,28,0,0,3,1,2,0,5,3,12,https://img.legaseriea.it/vimages/64e3881a/THWLCK.png,"6' 3""",174 lbs,2001-08-08T07:00Z,Germany
Marco Pellegrino,AC Milan,Serie A,Defender,31,0,0,0,0,1,1,1,0,2,https://img.legaseriea.it/vimages/65081d76/PLLMR2.png,"6' 0""",172 lbs,2002-07-18T07:00Z,Argentina
Luka Romero,AC Milan,Serie A,Midfielder,18,0,0,1,0,1,0,0,0,2,https://img.legaseriea.it/vimages/64e38815/ROMERO.png,"5' 5""",N/A,2004-11-18T08:00Z,Argentina
Filippo Terracciano,Hellas Verona,Serie A,Midfielder,24,0,0,1,0,7,3,4,2,11,https://img.legaseriea.it/vimages/64e38149/TRRFIL.png,"5' 11""",150 lbs,2003-02-08T08:00Z,Italy
Warren Bondo,Monza,Serie A,Midfielder,38,0,0,0,0,1,0,0,0,3,https://img.legaseriea.it/vimages/64e384cc/BNDRRN.png,"5' 10""",139 lbs,2003-09-15T07:00Z,France
Flavius Daniliuc,Salernitana,Serie A,Defender,5,0,0,0,0,1,0,1,0,8,https://img.legaseriea.it/vimages/64f24444/DNLLVS.png,"6' 2""",N/A,2001-04-27T07:00Z,Austria
Oier Zarraga,Udinese,Serie A,Midfielder,6,0,0,0,0,1,0,0,0,3,https://img.legaseriea.it/vimages/64e3852d/ZARRAG.png,"5' 9""",168 lbs,1999-01-04T08:00Z,Spain
Daniel Boloca,Sassuolo,Serie A,Midfielder,24,1,0,3,0,7,3,6,0,14,https://img.legaseriea.it/vimages/64e380c3/BLCDNL.png,"6' 2""",174 lbs,1998-12-22T08:00Z,Romania
Pietro Boer,AS Roma,Serie A,Goalkeeper,63,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64ef4cad/BOERPI.png,"6' 4""",N/A,2002-05-12T07:00Z,Italy
Yunus Musah,AC Milan,Serie A,Midfielder,80,0,1,4,0,6,5,1,2,7,https://img.legaseriea.it/vimages/64e4969b/MSHYNS.png,"5' 10""",163 lbs,2002-11-29T08:00Z,USA
Andrea Cambiaso,Juventus,Serie A,Defender,27,1,1,3,0,9,4,0,0,3,https://img.legaseriea.it/vimages/64e38004/CMBNDR.png,"6' 0""",170 lbs,2000-02-20T08:00Z,Italy
Fabiano Parisi,Fiorentina,Serie A,Defender,65,0,1,2,0,7,1,4,1,11,https://img.legaseriea.it/vimages/64e381b4/PRSFBN.png,"5' 10""",N/A,2000-11-09T08:00Z,Italy
Tommaso Mancini,Juventus,Serie A,Forward,40,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 3""",N/A,2004-07-23T07:00Z,Italy
Francesco Gelli,Frosinone,Serie A,Midfielder,14,0,0,2,0,3,0,2,1,6,https://img.legaseriea.it/vimages/64e8995e/GLLCSC.png,"5' 8""",N/A,1996-10-15T07:00Z,Italy
Alexandru Borbei,Lecce,Serie A,Goalkeeper,98,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e382e5/BRBND2.png,"6' 0""",152 lbs,2003-06-27T07:00Z,Romania
Demba Seck,Torino,Serie A,Forward,23,0,0,1,0,9,2,0,1,5,https://img.legaseriea.it/vimages/64e3837f/SCKDMB.png,"6' 3""",168 lbs,2001-02-10T08:00Z,Senegal
Edoardo Bove,AS Roma,Serie A,Midfielder,52,0,1,1,0,9,2,1,1,7,https://img.legaseriea.it/vimages/64e387e7/BOVEED.png,"5' 10""",N/A,2002-05-16T07:00Z,Italy
Kristjan Asllani,Internazionale,Serie A,Midfielder,21,0,0,0,0,3,0,0,0,0,https://img.legaseriea.it/vimages/64e385c9/SLLTJN.png,"5' 9""",N/A,2002-03-09T08:00Z,Albania
Franco Carboni,Monza,Serie A,Defender,11,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e384e5/CRBZQL.png,"6' 3""",N/A,2003-04-04T08:00Z,Argentina
Matteo Cancellieri,Empoli,Serie A,Forward,20,0,2,4,0,13,2,0,2,11,https://img.legaseriea.it/vimages/65081d20/CNCMTT.png,"5' 11""",N/A,2002-02-12T08:00Z,Italy
Gino Infantino,Fiorentina,Serie A,Midfielder,19,0,0,1,0,1,0,0,0,2,https://img.legaseriea.it/vimages/64e381af/NFNNGN.png,"5' 10""",168 lbs,2003-05-19T07:00Z,Argentina
Tommaso Baldanzi,Empoli,Serie A,Midfielder,35,1,0,1,0,11,4,0,1,11,https://img.legaseriea.it/vimages/64e3878e/BLDMMS.png,"5' 9""",N/A,2003-03-23T08:00Z,Italy
Koni De Winter,Genoa,Serie A,Defender,4,0,1,4,0,3,0,0,0,6,https://img.legaseriea.it/vimages/64ef4d01/DWNRKN.png,"6' 2""",N/A,2002-06-12T07:00Z,Belgium
Giorgio Scalvini,Atalanta,Serie A,Defender,42,0,0,0,0,6,2,8,4,9,https://img.legaseriea.it/vimages/64e38295/SCLGRG.png,"6' 4""",N/A,2003-12-11T08:00Z,Italy
Radu Dragusin,Genoa,Serie A,Defender,5,1,1,0,0,8,3,5,3,15,https://img.legaseriea.it/vimages/64e38955/DRGDMT.png,"6' 3""",N/A,2002-02-03T08:00Z,Romania
Giovanni Garofani,Juventus,Serie A,Goalkeeper,42,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/630ce3ea/GRFVNN.png,"6' 2""",N/A,2002-10-20T07:00Z,Italy
Victor Kristiansen,Bologna,Serie A,Defender,15,0,1,1,0,2,0,0,3,3,https://img.legaseriea.it/vimages/65081db4/KRSCTR.png,"5' 11""",N/A,2002-12-16T08:00Z,Denmark
Jackson Tchatchoua,Hellas Verona,Serie A,Forward,38,0,1,0,0,0,0,1,0,2,https://img.legaseriea.it/vimages/65081d67/TCHKSN.png,"6' 1""",168 lbs,2001-09-14T07:00Z,Belgium
Etienne Camara,Udinese,Serie A,Midfielder,21,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38513/CMRTNN.png,"6' 3""",N/A,2003-03-30T08:00Z,France
Chaka Traorè,AC Milan,Serie A,Forward,70,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"5' 9""",N/A,2004-12-23T08:00Z,N/A
Isak Hien,Hellas Verona,Serie A,Defender,6,0,0,1,1,2,0,2,1,7,https://img.legaseriea.it/vimages/64e38109/HIENIS.png,"6' 3""",192 lbs,1999-01-13T08:00Z,Sweden
Saba Sazonov,Torino,Serie A,Defender,15,0,0,0,0,1,0,2,0,5,https://img.legaseriea.it/vimages/6523caad/SZNVSB.png,"6' 4""",181 lbs,2002-02-01T08:00Z,Georgia
Anthony Oyono,Frosinone,Serie A,Defender,22,0,0,2,0,3,1,2,1,18,https://img.legaseriea.it/vimages/64e8992d/YNNHNY.png,N/A,N/A,2001-04-12T07:00Z,Gabon
Daniel Samek,Lecce,Serie A,Midfielder,83,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/630ce628/SMKDNL.png,"6' 0""",N/A,2004-02-19T08:00Z,Czechia
Sekou Diawara,Udinese,Serie A,Forward,34,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38560/DIAWAR.png,"6' 2""",N/A,2004-02-08T08:00Z,Belgium
Samuele Vignato,Monza,Serie A,Forward,80,1,0,2,0,7,4,0,0,2,https://img.legaseriea.it/vimages/64e384b3/VGNSML.png,"5' 8""",N/A,2004-02-24T08:00Z,Italy
Kacper Urbanski,Bologna,Serie A,Midfielder,82,0,0,0,0,1,1,0,0,0,https://img.legaseriea.it/vimages/64e39995/RBNCPR.png,"5' 10""",N/A,2004-09-07T07:00Z,Poland
Oussama El Azzouzi,Bologna,Serie A,Midfielder,17,0,1,2,0,0,0,2,1,0,https://img.legaseriea.it/vimages/64e399d0/LZZSSM.png,"6' 2""",172 lbs,2001-05-29T07:00Z,Morocco
Mateusz Legowski,Salernitana,Serie A,Midfielder,99,0,0,1,0,2,0,1,0,14,https://img.legaseriea.it/vimages/64f24470/LGWTSZ.png,"5' 11""",179 lbs,2003-01-29T08:00Z,Poland
Adam Obert,Cagliari,Serie A,Defender,33,0,0,1,0,0,0,5,1,11,https://img.legaseriea.it/vimages/64e38424/OBERTA.png,"6' 1""",N/A,2002-08-23T07:00Z,Slovakia
Giovanni Fabbian,Bologna,Serie A,Midfielder,80,1,0,0,0,2,1,0,0,0,https://img.legaseriea.it/vimages/65081dbe/FBBVNN.png,"6' 1""",N/A,2003-01-14T08:00Z,Italy
Frederico Gatti,Juventus,Serie A,Defender,4,1,0,4,0,10,2,6,5,5,https://img.legaseriea.it/vimages/64e3800e/GTTDRC.png,"6' 3""",N/A,1998-06-24T07:00Z,Italy
Matìas Soulè,Frosinone,Serie A,Forward,18,5,1,2,0,24,7,2,0,16,https://img.legaseriea.it/vimages/64e38040/SLMMTS.png,"6' 0""",N/A,2003-04-15T07:00Z,Argentina
Fabio Miretti,Juventus,Serie A,Midfielder,20,1,0,2,0,8,1,1,0,2,https://img.legaseriea.it/vimages/65081cf5/MRTTFB.png,"5' 10""",N/A,2003-08-03T07:00Z,Italy
Mario Gila,Lazio,Serie A,Defender,34,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64ef4cbc/GILAMA.png,"6' 1""",161 lbs,2000-08-29T07:00Z,Spain
Federico Baschirotto,Lecce,Serie A,Defender,6,0,1,1,1,3,0,11,1,16,https://img.legaseriea.it/vimages/64e38348/BSCDRC.png,"6' 0""",N/A,1996-09-20T07:00Z,Italy
Loum Tchaouna,Salernitana,Serie A,Forward,33,0,1,0,0,2,0,0,0,9,https://img.legaseriea.it/vimages/653ba1c8/TCHNLM.png,"5' 11""",150 lbs,2003-09-08T07:00Z,France
Daniel Theiner,Sassuolo,Serie A,Goalkeeper,33,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64eb9e7e/THNDNL.png,N/A,N/A,2004-02-25T08:00Z,Italy
Rares Burnete,Lecce,Serie A,Forward,45,0,1,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38317/BRNCT.png,"6' 1""",N/A,2004-01-31T08:00Z,Romania
Axel Guessand,Udinese,Serie A,Defender,5,0,0,0,0,1,0,0,0,0,https://img.legaseriea.it/vimages/64e38537/GSSDXL.png,"5' 8""",N/A,2004-11-06T08:00Z,France
Nicola Bagnolini,Bologna,Serie A,Goalkeeper,23,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e3996d/BGNNCL.png,"6' 4""",192 lbs,2004-03-14T08:00Z,Italy
Antonio Tikivic,Udinese,Serie A,Defender,16,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 5""",N/A,2004-04-21T07:00Z,Croatia
Filippo Missori,Sassuolo,Serie A,Defender,2,0,0,0,0,2,1,0,0,2,https://img.legaseriea.it/vimages/64e380c7/MSSLPP.png,"6' 0""",N/A,2004-03-24T08:00Z,Italy
Cristian Volpato,Sassuolo,Serie A,Midfielder,23,0,0,0,0,2,1,0,0,2,https://img.legaseriea.it/vimages/64e3807d/VLPSTN.png,"6' 2""",N/A,2003-11-15T08:00Z,Italy
Joan Gonzàlez,Lecce,Serie A,Midfielder,16,0,0,4,0,1,0,1,0,8,https://img.legaseriea.it/vimages/64e38308/GNZZJN.png,"6' 3""",N/A,2002-02-01T08:00Z,Spain
Jasper Samooja,Lecce,Serie A,Goalkeeper,40,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e382ef/SMJSPR.png,"6' 2""",N/A,2003-07-21T07:00Z,Finland
Filippo Alessio,AS Roma,Serie A,Forward,62,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2004-12-24T08:00Z,Italy
Diego Coppola,Hellas Verona,Serie A,Defender,42,0,0,2,0,1,0,2,1,5,https://img.legaseriea.it/vimages/64e380f0/PPODI.png,"6' 4""",172 lbs,2003-12-28T08:00Z,Italy
Jacopo Desogus,Cagliari,Serie A,Forward,38,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e3843a/DSGJCP.png,"5' 9""",N/A,2002-10-01T07:00Z,Italy
Lapo Nava,AC Milan,Serie A,Goalkeeper,69,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2004-01-22T08:00Z,Italy
Arijon Ibrahimovic,Frosinone,Serie A,Forward,27,1,1,0,0,4,3,0,1,1,https://img.legaseriea.it/vimages/654e3140/BRHRJ1.png,"5' 9""",150 lbs,2005-12-11T08:00Z,Germany
Giorgio Cittadini,Monza,Serie A,Defender,46,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38486/CTTGRG.png,"6' 4""",N/A,2002-04-18T07:00Z,Italy
Jacopo Fazzini,Empoli,Serie A,Midfielder,21,0,1,2,0,8,1,1,0,8,https://img.legaseriea.it/vimages/64e38757/FZZJCP.png,"5' 10""",N/A,2003-03-16T08:00Z,Italy
Giovanni Bonfanti,Atalanta,Serie A,Defender,43,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/65081d9a/BNFVNN.png,"6' 2""",N/A,2003-01-17T08:00Z,Italy
Valentin Carboni,Monza,Serie A,Midfielder,21,0,1,1,0,4,1,0,0,1,https://img.legaseriea.it/vimages/64e384a3/CRBNTN.png,"6' 1""",N/A,2005-03-05T08:00Z,Argentina
Gvidas Gineitis,Torino,Serie A,Midfielder,66,0,0,2,0,1,0,2,1,2,https://img.legaseriea.it/vimages/64e383a2/GNTVDS.png,"6' 2""",N/A,2004-04-15T07:00Z,Lithuania
Simone Pafundi,Udinese,Serie A,Midfielder,80,0,0,0,0,0,0,0,0,1,https://img.legaseriea.it/vimages/64e38541/PFNDI.png,"5' 10""",N/A,2006-03-14T08:00Z,Italy
Giacomo Faticanti,Lecce,Serie A,Midfielder,23,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 1""",N/A,2004-07-31T07:00Z,Italy
Samuel Iling-Junior,Juventus,Serie A,Forward,17,0,1,0,0,2,0,1,0,2,https://img.legaseriea.it/vimages/64e38031/LNGSML.png,"6' 0""",N/A,2003-10-04T07:00Z,England
Medon Berisha,Lecce,Serie A,Midfielder,18,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38334/BRSMDN.png,"6' 1""",N/A,2003-10-21T07:00Z,Albania
Alan Matturro,Genoa,Serie A,Defender,33,0,0,0,0,1,1,1,0,1,https://img.legaseriea.it/vimages/64e38904/ALNMTR.png,"6' 2""",161 lbs,2004-10-11T07:00Z,Uruguay
Jeppe Corfitzen,Lecce,Serie A,Forward,24,0,0,0,0,0,0,0,0,2,https://img.legaseriea.it/vimages/64e38326/CRFJPP.png,N/A,N/A,2004-12-29T08:00Z,Denmark
Davide Bartesaghi,AC Milan,Serie A,Defender,95,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 4""",N/A,2005-12-29T08:00Z,Italy
Gabriele Guarino,Empoli,Serie A,Defender,14,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38748/GRNBRL.png,"6' 1""",N/A,2004-04-14T07:00Z,Italy
Jacopo Antollini,Torino,Serie A,Defender,84,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2004-01-10T08:00Z,Italy
Niccolò Pierozzi,Fiorentina,Serie A,Defender,70,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e381c8/PRZCCL.png,"6' 0""",N/A,2001-09-12T07:00Z,Italy
Andres Sfait,Salernitana,Serie A,Midfielder,36,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64f2443b/SFRTK.png,N/A,N/A,2004-12-09T08:00Z,Romania
Sulemana,Cagliari,Serie A,Midfielder,25,0,0,2,0,5,2,1,1,10,https://img.legaseriea.it/vimages/64e3844e/SULEMA.png,"5' 11""",N/A,2003-05-22T07:00Z,Ghana
Lovro Štubljar,Empoli,Serie A,Goalkeeper,40,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38739/STBLVR.png,N/A,N/A,2004-08-09T07:00Z,Slovenia
Luca Lipani,Sassuolo,Serie A,Midfielder,35,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e3805e/LIPAN1.png,"6' 1""",N/A,2005-05-18T07:00Z,Italy
Seydou Fini,Genoa,Serie A,Forward,40,0,0,0,0,0,0,0,0,1,https://img.legaseriea.it/vimages/,"5' 10""",N/A,2006-06-02T07:00Z,Italy
Gabriele Indragoli,Empoli,Serie A,Defender,38,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2004-02-20T08:00Z,Italy
Vivaldo Semedo,Udinese,Serie A,Forward,20,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e3858c/SMDVLD.png,"6' 4""",185 lbs,2005-01-28T08:00Z,Portugal
Jacopo Seghetti,Empoli,Serie A,Goalkeeper,12,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"5' 11""",N/A,2005-02-17T08:00Z,Italy
Luigi Cherubini,AS Roma,Serie A,Midfielder,64,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"5' 9""",N/A,2004-01-15T08:00Z,Italy
Trivante Stewart,Salernitana,Serie A,Forward,19,0,0,0,0,2,1,0,0,6,https://img.legaseriea.it/vimages/653ba1ce/STWVNT.png,"6' 0""",N/A,2000-03-22T08:00Z,Jamaica
Tommaso Guercio,Internazionale,Serie A,Defender,48,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 1""",N/A,2005-06-01T07:00Z,Poland
Lorenzo Russo,Napoli,Serie A,Midfielder,38,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2005-04-19T07:00Z,Italy
Jan-Carlo Simic,AC Milan,Serie A,Defender,82,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 1""",N/A,2005-05-02T07:00Z,Serbia
Joseph Nonge,Juventus,Serie A,Midfielder,47,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 0""",N/A,2005-05-15T07:00Z,Belgium
Dean Huijsen,Juventus,Serie A,Defender,13,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38036/HJSNNY.png,"6' 5""",N/A,2005-04-14T07:00Z,Netherlands
Lorenzo Amatucci,Fiorentina,Serie A,Midfielder,73,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e381a9/MTCRNZ.png,"5' 8""",N/A,2004-02-05T08:00Z,Italy
Michael Kayode,Fiorentina,Serie A,Defender,33,0,0,0,0,1,0,3,2,5,https://img.legaseriea.it/vimages/64e3817c/KYDLBD.png,"5' 10""",N/A,2004-07-10T07:00Z,Italy
Issiaka Kamate,Internazionale,Serie A,Midfielder,47,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 1""",N/A,2004-08-02T07:00Z,France
Joselito,Hellas Verona,Serie A,Midfielder,14,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38144/GMZNTN.png,"6' 0""",N/A,2004-02-09T08:00Z,Spain
Velizar-Iliya Iliev,Cagliari,Serie A,Goalkeeper,31,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2005-07-20T07:00Z,Bulgaria
Charlys,Hellas Verona,Serie A,Midfielder,37,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/65081d4e/CHRLYS.png,"6' 1""",N/A,2004-02-19T08:00Z,Brazil
Alphadjo Cissè,Hellas Verona,Serie A,Forward,80,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38117/CSSHDJ.png,N/A,N/A,2006-10-22T07:00Z,Italy
Tommaso Vannucchi,Fiorentina,Serie A,Goalkeeper,40,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e3818b/VNNMMS.png,"6' 6""",N/A,2007-03-05T08:00Z,Italy
Niccolò Pisilli,AS Roma,Serie A,Midfielder,61,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"5' 11""",N/A,2004-09-23T07:00Z,Italy
Giorgi Kvernadze,Frosinone,Serie A,Forward,17,0,0,0,0,0,0,0,0,1,https://img.legaseriea.it/vimages/64e89964/KVRGRG.png,"6' 0""",148 lbs,2003-02-07T08:00Z,Georgia
Marco Palestra,Atalanta,Serie A,Defender,45,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/65081da9/PLSMRC.png,N/A,N/A,2005-03-03T08:00Z,Italy
Riccardo Pagano,AS Roma,Serie A,Midfielder,60,0,0,0,0,1,0,2,0,1,https://img.legaseriea.it/vimages/,"5' 9""",N/A,2004-11-28T08:00Z,Italy
Pasquale Allocca,Salernitana,Serie A,Goalkeeper,62,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64f24457/LLCPS.png,N/A,N/A,2005-05-09T07:00Z,Italy
Chukwubuikem Ikwuemesi,Salernitana,Serie A,Forward,22,1,1,2,0,7,2,1,0,6,https://img.legaseriea.it/vimages/64f24436/IKWUEM.png,"6' 5""",N/A,2001-08-05T07:00Z,Nigeria
Zinedin Smajlovic,Lecce,Serie A,Defender,26,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38312/SMJNDN.png,"6' 3""",N/A,2003-12-20T08:00Z,Sweden
Kevin Zeroli,AC Milan,Serie A,Midfielder,85,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2005-01-11T08:00Z,Italy
Giacomo Stabile,Internazionale,Serie A,Defender,44,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38598/STBGCM.png,"6' 2""",N/A,2005-04-12T07:00Z,Italy
Alessandro Calligaris,Internazionale,Serie A,Goalkeeper,40,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2005-03-07T08:00Z,Italy
Kenan Yildiz,Juventus,Serie A,Forward,15,0,0,1,0,1,0,0,0,0,https://img.legaseriea.it/vimages/64e38049/YLDKNN.png,"6' 1""",N/A,2005-05-04T07:00Z,N/A
Giovanni Daffara,Juventus,Serie A,Goalkeeper,38,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 0""",N/A,2004-12-05T08:00Z,Italy
Patrick Dorgu,Lecce,Serie A,Defender,13,0,0,3,0,1,0,3,0,6,https://img.legaseriea.it/vimages/64e38352/DRGRCK.png,"6' 1""",N/A,2004-10-26T07:00Z,Denmark
Steven Shpendi,Empoli,Serie A,Forward,7,0,0,0,0,3,2,1,0,4,https://img.legaseriea.it/vimages/64e38733/SHPTVN.png,"5' 11""",N/A,2003-05-19T07:00Z,Albania
Tomasso Martinelli,Fiorentina,Serie A,Goalkeeper,30,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e381f5/MRTMMS.png,"6' 4""",N/A,2006-01-06T08:00Z,Italy
Pietro Comuzzo,Fiorentina,Serie A,Defender,37,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e381eb/CMZPTR.png,N/A,N/A,2005-02-20T08:00Z,Italy
Tommaso Corazza,Bologna,Serie A,Defender,16,0,0,1,0,1,0,0,0,1,https://img.legaseriea.it/vimages/64e399a4/CRZMMS.png,"5' 9""",N/A,2004-06-29T07:00Z,Italy
David Pejicic,Udinese,Serie A,Midfielder,79,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e3856a/PJCDVD.png,N/A,N/A,2007-06-14T07:00Z,Slovenia
Daniel Macej,Frosinone,Serie A,Defender,28,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e8996a/MCJDNL.png,N/A,N/A,2004-04-29T07:00Z,Czechia
Matjaz Kamensek-Pahic,Frosinone,Serie A,Defender,13,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 2""",N/A,2004-07-04T07:00Z,Slovenia
Samuel Nwachukwu,Udinese,Serie A,Defender,83,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2005-11-04T08:00Z,Italy
Bor Zunec,Udinese,Serie A,Midfielder,71,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2005-06-30T07:00Z,Slovenia
Siren Diao,Hellas Verona,Serie A,Forward,21,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38135/DIAOSI.png,"6' 2""",N/A,2005-01-21T08:00Z,Spain
Nicola Patanè,Hellas Verona,Serie A,Midfielder,28,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,N/A,N/A,2004-03-25T08:00Z,Italy
Zanos Savva,Torino,Serie A,Forward,79,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,"6' 2""",N/A,2005-11-26T08:00Z,Cyprus
Matteo Brezzo,Torino,Serie A,Goalkeeper,22,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38375/BRZMT1.png,N/A,N/A,2005-06-13T07:00Z,Italy
