player_name,team,league,position,jersey_number,goals,assists,yellow_cards,red_cards,shots,shots_on_goal,saves,clean_sheets,goals_against,photo_url,height,weight,birthdate,nationality
Christopher Trejo,Atlas,Liga MX,Forward,24,0,0,0,0,6,1,0,0,6,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/123250/123250.jpg?rnd=4012023,"5' 10""",150 lbs,1999-12-02T08:00Z,Mexico
Lucas de los Santos,Puebla,Liga MX,Midfielder,14,0,0,3,0,0,0,0,0,2,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/169817/169817.jpg?rnd=4012023,"6' 0""",179 lbs,2001-07-26T07:00Z,Uruguay
José Lozano,Atlas,Liga MX,Defender,32,0,0,2,0,3,1,1,0,8,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/98989/98989.jpg?rnd=4012023,"5' 7""",137 lbs,1998-10-05T07:00Z,Mexico
Vladimir Loroña,Tigres UANL,Liga MX,Defender,32,0,0,0,0,1,0,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/95041/95041.jpg?rnd=4012023,"5' 11""",163 lbs,1998-11-16T08:00Z,Mexico
Marcel Ruiz,Toluca,Liga MX,Midfielder,14,1,4,3,0,22,9,5,3,13,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/98228/98228.jpg?rnd=4012023,"5' 11""",150 lbs,2000-10-26T07:00Z,Mexico
Kevin Velasco,Puebla,Liga MX,Forward,20,2,1,3,0,24,11,0,1,18,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/164051/164051.jpg?rnd=4012023,"5' 8""",141 lbs,1997-04-30T07:00Z,Colombia
Rafael Guerrero,Cruz Azul,Liga MX,Defender,33,0,0,4,0,3,0,4,0,13,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/115577/115577.jpg?rnd=4012023,"6' 0""",163 lbs,2003-01-13T08:00Z,Mexico
Brian García,Toluca,Liga MX,Defender,17,0,1,1,0,18,4,4,3,15,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/93140/93140.jpg?rnd=4012023,"5' 6""",137 lbs,1997-10-31T08:00Z,Mexico
Carlos Gutiérrez,Pumas UNAM,Liga MX,Midfielder,11,0,0,1,0,1,0,0,0,2,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104964/104964.jpg?rnd=4012023,"5' 9""",141 lbs,1999-02-05T08:00Z,Mexico
Santiago Ormeño,FC Juarez,Liga MX,Forward,9,1,0,0,0,4,1,0,0,3,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/87576/87576.jpg?rnd=4012023,"6' 1""",181 lbs,1994-02-04T08:00Z,Peru
Ronaldo Prieto,Santos,Liga MX,Midfielder,22,0,0,2,0,4,0,5,1,11,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/100736/100736.jpg?rnd=4012023,"5' 7""",132 lbs,1997-03-03T08:00Z,Mexico
Gustavo Del Prete,Pumas UNAM,Liga MX,Forward,21,2,1,2,0,15,4,1,0,10,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/158222/158222.jpg?rnd=4012023,"5' 9""",139 lbs,1996-06-12T07:00Z,Argentina
Kevin Castañeda,Tijuana,Liga MX,Midfielder,10,2,1,0,0,33,8,1,1,9,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/100370/100370.jpg?rnd=4012023,"5' 7""",161 lbs,1999-10-28T07:00Z,Mexico
Ricardo Gutiérrez,Mazatlán FC,Liga MX,Goalkeeper,1,0,0,1,0,0,0,9,0,4,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/101806/101806.jpg?rnd=4012023,"5' 11""",172 lbs,1997-06-17T07:00Z,Mexico
Jesús Garza,Tigres UANL,Liga MX,Midfielder,14,0,0,1,0,1,0,1,0,3,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/110995/110995.jpg?rnd=4012023,"5' 5""",137 lbs,2000-06-06T07:00Z,Mexico
Raymundo Fulgencio,Tigres UANL,Liga MX,Midfielder,22,2,1,0,0,12,5,0,1,7,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/98522/98522.jpg?rnd=4012023,"5' 8""",130 lbs,2000-02-12T08:00Z,Mexico
Daniel Aguilar,Puebla,Liga MX,Midfielder,23,0,1,0,0,3,1,0,0,1,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/105262/105262.jpg?rnd=4012023,"5' 10""",157 lbs,1998-02-06T08:00Z,Mexico
Erik Lira,Cruz Azul,Liga MX,Midfielder,6,0,0,0,0,2,0,2,0,25,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/98552/98552.jpg?rnd=4012023,"5' 7""",137 lbs,2000-05-08T07:00Z,Mexico
José Galindo,Pumas UNAM,Liga MX,Defender,3,0,0,0,0,0,0,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/111055/111055.jpg?rnd=4012023,"5' 11""",157 lbs,1998-01-13T08:00Z,Mexico
Pedro Pedraza,Pachuca,Liga MX,Midfielder,33,0,0,1,0,1,0,1,1,8,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/120261/120261.jpg?rnd=4012023,"5' 11""",137 lbs,2000-04-30T07:00Z,Mexico
Borja Sánchez,León,Liga MX,Midfielder,23,1,0,2,0,7,2,0,0,3,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/165193/165193.jpg?rnd=4012023,"6' 1""",174 lbs,1996-02-26T08:00Z,Spain
Jaziel Martínez,Atlas,Liga MX,Midfielder,17,1,2,1,0,9,1,4,1,10,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/98216/98216.jpg?rnd=4012023,"5' 5""",119 lbs,2000-10-03T07:00Z,Mexico
Jesús Angulo,Toluca,Liga MX,Midfielder,10,3,3,1,0,19,7,0,2,14,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/102184/102184.jpg?rnd=4012023,"5' 7""",172 lbs,1997-02-20T08:00Z,Mexico
Benjamín Galdames,Atlético de San Luis,Liga MX,Midfielder,27,0,0,1,0,1,0,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/165281/165281.jpg?rnd=4012023,"5' 6""",139 lbs,2001-02-24T08:00Z,Mexico
Gilberto Sepúlveda,Guadalajara,Liga MX,Defender,3,0,0,4,0,3,0,15,5,16,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/101623/101623.jpg?rnd=4012023,"6' 0""",170 lbs,1999-02-04T08:00Z,Mexico
Agustín Urzi,FC Juarez,Liga MX,Forward,11,1,0,1,0,9,5,0,0,7,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/163841/163841.jpg?rnd=4012023,"5' 7""",132 lbs,2000-05-04T07:00Z,Argentina
Facundo Almada,Mazatlán FC,Liga MX,Defender,5,2,0,3,0,11,3,14,4,27,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/163809/163809.jpg?rnd=4012023,"5' 10""",181 lbs,1998-07-10T07:00Z,Argentina
Álvaro Fidalgo,América,Liga MX,Midfielder,8,1,1,1,0,10,4,5,7,10,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/150196/150196.jpg?rnd=4012023,"5' 9""",150 lbs,1997-04-09T07:00Z,Spain
Zahid Muñoz,Guadalajara,Liga MX,Midfielder,33,0,0,0,0,0,0,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104152/104152.jpg?rnd=4012023,"5' 7""",141 lbs,2001-01-29T08:00Z,Mexico
Iván Tona,Tijuana,Liga MX,Midfielder,23,0,0,1,0,5,0,1,0,6,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/119022/119022.jpg?rnd=4012023,"5' 9""",137 lbs,2000-04-01T08:00Z,Mexico
Jair Cortés,Necaxa,Liga MX,Defender,24,0,0,2,0,9,0,1,0,15,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/108832/108832.jpg?rnd=4012023,"6' 0""",152 lbs,2000-11-21T08:00Z,Mexico
Marino Hinestroza,Pachuca,Liga MX,Midfielder,18,1,1,1,0,19,5,0,0,8,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/158557/158557.jpg?rnd=4012023,"5' 7""",130 lbs,2002-07-08T07:00Z,Colombia
Sebastián Cáceres,América,Liga MX,Defender,4,0,0,3,0,3,1,3,4,5,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/144909/144909.jpg?rnd=4012023,"5' 11""",170 lbs,1999-08-18T07:00Z,Uruguay
Ángel Márquez,Atlas,Liga MX,Midfielder,18,0,0,0,0,14,2,0,1,10,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/98570/98570.jpg?rnd=4012023,"5' 10""",146 lbs,2000-06-21T07:00Z,Mexico
Eduardo Armenta,Tijuana,Liga MX,Midfielder,19,0,1,2,0,8,0,0,1,4,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/132621/132621.jpg?rnd=4012023,"5' 7""",139 lbs,2001-12-16T08:00Z,Mexico
Alan Torres,Guadalajara,Liga MX,Midfielder,29,0,0,1,0,1,1,3,0,2,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/98156/98156.jpg?rnd=4012023,"5' 9""",130 lbs,2000-02-19T08:00Z,Mexico
Pablo Bennevendo,Pumas UNAM,Liga MX,Defender,2,0,2,2,0,2,1,1,1,8,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/98553/98553.jpg?rnd=4012023,"5' 9""",146 lbs,2000-01-03T08:00Z,Mexico
Maximiliano Araujo,Toluca,Liga MX,Midfielder,11,2,1,4,1,22,9,5,3,15,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/144874/144874.jpg?rnd=4012023,"5' 10""",161 lbs,2000-02-15T08:00Z,Uruguay
Facundo Batista,Necaxa,Liga MX,Forward,9,4,1,3,0,25,14,5,3,19,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/155470/155470.jpg?rnd=4012023,"5' 11""",168 lbs,1999-01-16T08:00Z,Uruguay
Juan Manuel Sanabria,Atlético de San Luis,Liga MX,Midfielder,8,1,4,4,0,11,1,6,4,23,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/150628/150628.jpg?rnd=4012023,"5' 7""",130 lbs,2000-03-29T08:00Z,Uruguay
Juan Zapata,Atlas,Liga MX,Midfielder,20,4,0,6,0,33,11,1,1,19,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/164180/164180.jpg?rnd=4012023,N/A,N/A,2000-05-19T07:00Z,Colombia
Víctor Guzmán,Monterrey,Liga MX,Defender,4,0,0,0,0,4,0,7,5,10,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104499/104499.jpg?rnd=4012023,"5' 9""",163 lbs,2002-03-07T08:00Z,Mexico
Israel Reyes,América,Liga MX,Defender,3,0,0,0,0,1,0,0,1,5,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/108788/108788.jpg?rnd=4012023,"5' 10""",161 lbs,2000-05-23T07:00Z,Mexico
Juan Gamboa,Toluca,Liga MX,Forward,28,0,0,0,0,3,0,0,0,1,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/126009/126009.jpg?rnd=4012023,"5' 7""",128 lbs,2001-02-15T08:00Z,Mexico
Raúl Zúñiga,Querétaro,Liga MX,Forward,19,6,1,2,1,22,10,0,2,15,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/139658/139658.jpg?rnd=4012023,"5' 11""",161 lbs,1994-07-13T07:00Z,Colombia
Diego Campillo,FC Juarez,Liga MX,Defender,27,1,0,2,0,5,3,0,0,6,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/118284/118284.jpg?rnd=4012023,"5' 11""",172 lbs,2001-10-19T07:00Z,Mexico
Sebastián Fierro,Tigres UANL,Liga MX,Midfielder,26,0,0,2,0,0,0,0,1,2,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104230/104230.jpg?rnd=4012023,N/A,N/A,2001-08-17T07:00Z,Mexico
Juan Brigido,Guadalajara,Liga MX,Forward,59,1,0,0,0,4,4,0,0,4,N/A,N/A,N/A,2001-09-29T07:00Z,Mexico
José Rangel,Guadalajara,Liga MX,Goalkeeper,27,0,0,1,0,0,0,6,0,1,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/117295/117295.jpg?rnd=4012023,N/A,N/A,2000-02-25T08:00Z,Mexico
Marco García,Querétaro,Liga MX,Midfielder,22,0,1,1,0,6,1,0,0,10,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/98559/98559.jpg?rnd=4012023,"5' 10""",159 lbs,2000-01-17T08:00Z,Mexico
Illian Hernandez,Pachuca,Liga MX,Forward,29,2,0,1,0,18,9,1,0,6,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/118437/118437.jpg?rnd=4012023,N/A,N/A,2000-04-12T07:00Z,Mexico
Emilio Lara,América,Liga MX,Defender,23,0,0,1,0,0,0,1,0,4,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/110440/110440.jpg?rnd=4012023,"5' 6""",97 lbs,2002-05-18T07:00Z,Mexico
Santiago Naveda,América,Liga MX,Midfielder,16,0,0,0,0,3,0,1,0,1,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104171/104171.jpg?rnd=4012023,"5' 11""",152 lbs,2001-04-16T07:00Z,Mexico
Alejandro Andrade,Necaxa,Liga MX,Midfielder,13,2,0,1,0,4,2,4,0,8,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/117591/117591.jpg?rnd=4012023,"5' 7""",141 lbs,2001-08-16T07:00Z,Mexico
Federico Viñas,León,Liga MX,Forward,18,6,1,2,0,34,15,0,1,11,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/143363/143363.jpg?rnd=4012023,"5' 11""",179 lbs,1998-06-30T07:00Z,Uruguay
Bruce El Mesmari,América,Liga MX,Midfielder,196,0,0,0,0,1,0,0,0,0,N/A,"5' 3""",126 lbs,2002-04-23T07:00Z,Mexico
Santiago Muñoz,Santos,Liga MX,Forward,19,0,1,1,0,2,0,0,0,6,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/132139/132139.jpg?rnd=4012023,"5' 10""",141 lbs,2002-08-14T07:00Z,Mexico
Eugenio Pizzuto,Tigres UANL,Liga MX,Midfielder,21,0,0,0,0,1,0,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/125215/125215.jpg?rnd=4012023,"5' 10""",150 lbs,2002-05-13T07:00Z,Mexico
Bryan González,Pachuca,Liga MX,Midfielder,35,3,0,1,0,9,6,0,0,6,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/110485/110485.jpg?rnd=4012023,"5' 7""",148 lbs,2003-02-23T08:00Z,Chile
Ali Avila,Monterrey,Liga MX,Forward,207,0,0,0,1,3,1,0,0,3,N/A,"5' 10""",141 lbs,2003-09-23T07:00Z,Mexico
Abraham Flores,Tijuana,Liga MX,Defender,183,0,0,0,0,0,0,1,0,1,N/A,"6' 1""",128 lbs,2002-07-14T07:00Z,Mexico
Emanuel Montejano,Pumas UNAM,Liga MX,Forward,210,0,0,0,0,0,0,0,0,1,N/A,"5' 9""",163 lbs,2001-07-12T07:00Z,Mexico
Fidel Ambríz,León,Liga MX,Midfielder,26,1,0,0,0,21,5,1,2,8,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/105987/105987.jpg?rnd=4012023,"5' 11""",146 lbs,2003-03-21T08:00Z,Mexico
Jonathan Perlaza,Querétaro,Liga MX,Midfielder,24,0,0,1,0,1,0,0,1,5,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/144854/144854.jpg?rnd=4012023,"5' 6""",150 lbs,1997-09-13T07:00Z,Ecuador
Uziel García,Atlético de San Luis,Liga MX,Defender,29,0,0,1,0,3,1,1,0,4,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/125715/125715.jpg?rnd=4012023,"5' 11""",161 lbs,2001-04-09T07:00Z,Mexico
Hector Holguin Perez,Santos,Liga MX,Goalkeeper,33,0,0,1,0,0,0,10,0,3,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104521/104521.jpg?rnd=4012023,"5' 11""",N/A,2001-04-24T07:00Z,Mexico
Román Martínez,América,Liga MX,Forward,30,0,0,0,0,2,2,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/118959/118959.jpg?rnd=4012023,"5' 11""",183 lbs,2002-08-18T07:00Z,Mexico
Mauricio Isais,Toluca,Liga MX,Defender,12,0,0,1,0,2,1,3,3,8,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104411/104411.jpg?rnd=4012023,"6' 0""",150 lbs,2001-04-09T07:00Z,Mexico
Agustín Oliveros,Necaxa,Liga MX,Defender,3,0,1,0,0,5,0,2,3,7,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/150281/150281.jpg?rnd=4012023,"6' 0""",172 lbs,1998-08-17T07:00Z,Uruguay
José Hernández,Atlas,Liga MX,Goalkeeper,1,0,0,1,0,0,0,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/86496/86496.jpg?rnd=4012023,"5' 10""",148 lbs,1997-05-01T07:00Z,Mexico
Ángel Zapata,FC Juarez,Liga MX,Midfielder,20,1,1,1,0,5,1,0,0,4,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104045/104045.jpg?rnd=4012023,N/A,N/A,2001-02-03T08:00Z,Mexico
Leonardo Vargas,Querétaro,Liga MX,Forward,210,0,0,0,0,0,0,0,0,0,N/A,"5' 10""",148 lbs,2001-03-16T08:00Z,Mexico
Moisés ,Cruz Azul,Liga MX,Forward,22,1,1,0,0,21,7,0,0,18,N/A,"5' 10""",183 lbs,1996-09-02T07:00Z,Brazil
Jesus Alcantar Rodríguez,Necaxa,Liga MX,Defender,6,0,0,0,0,0,0,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/137559/137559.jpg?rnd=4012023,N/A,N/A,2003-07-30T07:00Z,Mexico
Alan Montes Castro,Necaxa,Liga MX,Defender,23,1,1,2,0,12,5,12,5,21,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/115261/115261.jpg?rnd=4012023,N/A,N/A,2000-10-26T07:00Z,Mexico
Diego Urtiaga,Atlético de San Luis,Liga MX,Goalkeeper,32,0,0,2,0,1,0,31,3,10,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/109230/109230.jpg?rnd=4012023,"6' 1""",179 lbs,1998-10-09T07:00Z,Mexico
Alek Álvarez,Necaxa,Liga MX,Midfielder,21,0,0,0,0,0,0,0,0,1,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/115939/115939.jpg?rnd=4012023,"5' 9""",148 lbs,2003-04-02T08:00Z,Mexico
Diego Zago,Puebla,Liga MX,Midfielder,24,0,0,0,0,1,0,0,0,1,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/113838/113838.jpg?rnd=4012023,"5' 7""",139 lbs,2002-04-24T07:00Z,Mexico
Moisés Mosquera,FC Juarez,Liga MX,Defender,3,0,1,5,0,5,2,6,0,28,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/167487/167487.jpg?rnd=4012023,"6' 2""",174 lbs,2001-05-24T07:00Z,Colombia
Kevin Ortega,Monterrey,Liga MX,Midfielder,188,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,2002-01-04T08:00Z,Mexico
Vitinho,Atlético de San Luis,Liga MX,Forward,11,6,1,1,0,35,15,0,1,20,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/158529/158529.jpg?rnd=4012023,"5' 7""",141 lbs,2001-04-23T07:00Z,Brazil
Kevin Castaño,Cruz Azul,Liga MX,Midfielder,5,0,1,2,0,10,3,1,2,8,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/164050/164050.jpg?rnd=4012023,"5' 10""",161 lbs,2000-09-29T07:00Z,Colombia
Ramón Juarez,América,Liga MX,Defender,29,0,0,1,0,4,1,8,3,7,N/A,"5' 11""",N/A,2001-05-09T07:00Z,Mexico
Emerson Rodríguez,Santos,Liga MX,Midfielder,31,2,2,2,0,17,7,2,0,21,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/163811/163811.jpg?rnd=4012023,"5' 9""",150 lbs,2000-08-25T07:00Z,Colombia
Isaías Violante,Toluca,Liga MX,Forward,190,0,0,1,0,2,2,1,0,3,N/A,N/A,N/A,2003-10-20T07:00Z,Mexico
Oscar Villa,León,Liga MX,Defender,34,0,0,0,0,0,0,0,0,1,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/117681/117681.jpg?rnd=4012023,N/A,N/A,2001-02-24T08:00Z,Mexico
René López,Pachuca,Liga MX,Defender,185,0,0,0,0,0,0,0,0,2,N/A,"5' 10""",157 lbs,2002-01-04T08:00Z,Mexico
Emilio Martínez,Necaxa,Liga MX,Defender,26,0,0,2,0,1,0,2,2,11,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/132052/132052.jpg?rnd=4012023,"5' 9""",152 lbs,2003-02-02T08:00Z,Mexico
Miguel Ramírez,América,Liga MX,Midfielder,210,0,0,0,0,0,0,0,0,0,N/A,"5' 5""",119 lbs,2002-06-30T07:00Z,Mexico
Miguel Vazquez,América,Liga MX,Defender,218,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,2004-02-07T08:00Z,Mexico
Jesús Piñuelas,Toluca,Liga MX,Defender,3,0,0,2,1,1,0,0,0,2,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/103973/103973.jpg?rnd=4012023,"6' 0""",152 lbs,1998-03-27T08:00Z,Mexico
Jorge Rodriguez,Necaxa,Liga MX,Defender,20,0,0,5,0,12,1,3,2,9,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104237/104237.jpg?rnd=4012023,"5' 10""",137 lbs,2001-09-03T07:00Z,Mexico
Jahaziel Marchand,Pachuca,Liga MX,Midfielder,26,0,1,0,0,0,0,1,0,4,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104175/104175.jpg?rnd=4012023,"5' 10""",157 lbs,2001-09-28T07:00Z,Mexico
Luis Iturbide,Cruz Azul,Liga MX,Midfielder,31,0,0,1,0,2,2,0,0,1,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/123684/123684.jpg?rnd=4012023,"5' 9""",130 lbs,2002-05-08T07:00Z,Mexico
Jose Eulogio Téllez,Pachuca,Liga MX,Goalkeeper,31,0,0,0,0,0,0,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/124454/124454.jpg?rnd=4012023,N/A,N/A,2004-02-11T08:00Z,Mexico
Alfredo Gutierrez,Necaxa,Liga MX,Defender,18,0,0,0,0,1,0,0,0,3,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/132537/132537.jpg?rnd=4012023,"5' 11""",150 lbs,2003-04-25T07:00Z,Mexico
Rodrigo Parra,Tijuana,Liga MX,Defender,5,0,0,0,0,0,0,0,0,3,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/115962/115962.jpg?rnd=4012023,"5' 10""",163 lbs,2003-08-30T07:00Z,Mexico
Silvio Martínez,Tijuana,Liga MX,Midfielder,7,2,0,0,0,23,9,1,0,16,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/162948/162948.jpg?rnd=4012023,"5' 7""",152 lbs,1997-07-12T07:00Z,Argentina
Carlos Rodas,Pachuca,Liga MX,Goalkeeper,81,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,2001-08-22T07:00Z,Mexico
Cristian Jiménez,Cruz Azul,Liga MX,Midfielder,32,0,0,1,0,0,0,0,0,2,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/110438/110438.jpg?rnd=4012023,"6' 2""",150 lbs,2002-07-18T07:00Z,Mexico
Salvador Mariscal,Santos,Liga MX,Midfielder,190,0,0,0,0,0,0,0,0,1,N/A,"6' 0""",130 lbs,2003-04-22T07:00Z,Mexico
Rodrigo Huescas,Cruz Azul,Liga MX,Forward,18,0,4,2,0,6,0,3,1,16,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/117708/117708.jpg?rnd=4012023,N/A,N/A,2003-09-18T07:00Z,Mexico
Jesús Orozco,Guadalajara,Liga MX,Defender,13,0,0,2,0,6,0,10,3,15,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/110538/110538.jpg?rnd=4012023,"6' 2""",168 lbs,2002-02-19T08:00Z,Mexico
Waldo Madrid,Necaxa,Liga MX,Forward,184,0,0,0,0,1,1,0,0,2,N/A,N/A,N/A,2003-08-25T07:00Z,Mexico
Jonathan Herrera,Tigres UANL,Liga MX,Forward,29,3,1,3,0,9,4,0,0,8,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104177/104177.jpg?rnd=4012023,"5' 10""",139 lbs,2001-05-23T07:00Z,Mexico
Vicente Poggi,Necaxa,Liga MX,Midfielder,25,0,1,5,0,9,2,1,0,8,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/150282/150282.jpg?rnd=4012023,N/A,N/A,2002-07-11T07:00Z,Uruguay
Emmanuel Echeverría,Santos,Liga MX,Defender,181,0,0,0,0,0,0,0,0,1,N/A,"5' 9""",117 lbs,2003-10-04T07:00Z,Mexico
Alfredo Cabañas,Cruz Azul,Liga MX,Goalkeeper,181,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,2003-05-03T07:00Z,Mexico
Josué Díaz,Cruz Azul,Liga MX,Defender,209,0,0,0,0,0,0,0,0,1,N/A,"5' 8""",148 lbs,2004-09-16T07:00Z,Mexico
Pável Pérez,Guadalajara,Liga MX,Midfielder,6,0,1,0,0,5,1,1,0,2,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/105256/105256.jpg?rnd=4012023,"5' 6""",141 lbs,1998-06-26T07:00Z,Mexico
Bryan Romero,FC Juarez,Liga MX,Defender,203,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,2003-01-24T08:00Z,Mexico
Alberto Herrera,Puebla,Liga MX,Midfielder,16,0,0,1,0,1,0,0,0,1,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/104301/104301.jpg?rnd=4012023,N/A,N/A,2001-02-23T08:00Z,Mexico
Ettson Ayón,Querétaro,Liga MX,Forward,26,0,0,0,0,13,1,2,0,11,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/116026/116026.jpg?rnd=4012023,"5' 6""",117 lbs,2001-03-26T08:00Z,Mexico
Heriberto De Jesus,Necaxa,Liga MX,Midfielder,11,0,3,3,0,8,0,0,0,10,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/139176/139176.jpg?rnd=4012023,N/A,N/A,2005-01-03T08:00Z,Mexico
Jesús Ramírez,Santos,Liga MX,Midfielder,195,0,0,0,0,0,0,0,0,0,N/A,"5' 10""",159 lbs,2002-03-31T08:00Z,Mexico
Diego Gómez,Necaxa,Liga MX,Midfielder,19,0,1,1,0,3,0,0,0,2,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/117885/117885.jpg?rnd=4012023,"5' 7""",150 lbs,2003-09-10T07:00Z,Mexico
